time,date,Q,C,C_interp,Q_interp,phase,step_days,site
1,1976-02-20,9.3055,0.0225,FALSE,FALSE,pre,21,hjandrews_GSWS10
2,1976-03-12,8.754,0.034,FALSE,FALSE,pre,21,hjandrews_GSWS10
3,1976-04-02,4.0264,0.022,FALSE,FALSE,pre,21,hjandrews_GSWS10
4,1976-04-23,3.5733,0.02,FALSE,FALSE,pre,21,hjandrews_GSWS10
5,1976-05-14,0.9844,0.012,TRUE,FALSE,pre,21,hjandrews_GSWS10
6,1976-06-04,1.0572,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
7,1976-06-25,0.7282,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
8,1976-07-16,0.5272,0.0015,TRUE,FALSE,pre,21,hjandrews_GSWS10
9,1976-08-06,0.6526,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
10,1976-08-27,0.5272,0.00225,TRUE,FALSE,pre,21,hjandrews_GSWS10
11,1976-09-17,0.4423,0.0025,FALSE,FALSE,pre,21,hjandrews_GSWS10
12,1976-10-08,1.014,0.023,FALSE,FALSE,pre,21,hjandrews_GSWS10
13,1976-10-29,2.914,0.022,FALSE,FALSE,pre,21,hjandrews_GSWS10
14,1976-11-19,1.2473,0.011,FALSE,FALSE,pre,21,hjandrews_GSWS10
15,1976-12-10,1.2824,0.051,FALSE,FALSE,pre,21,hjandrews_GSWS10
16,1976-12-31,2.4703,0.05275,TRUE,FALSE,pre,21,hjandrews_GSWS10
17,1977-01-21,0.8441,0.0545,FALSE,FALSE,pre,21,hjandrews_GSWS10
18,1977-02-11,6.343,0.092,FALSE,FALSE,pre,21,hjandrews_GSWS10
19,1977-03-04,9.4161,0.063,FALSE,FALSE,pre,21,hjandrews_GSWS10
20,1977-03-25,3.901,0.032,FALSE,FALSE,pre,21,hjandrews_GSWS10
21,1977-04-15,1.9485,0.031,FALSE,FALSE,pre,21,hjandrews_GSWS10
22,1977-05-06,3.5046,0.034,FALSE,FALSE,pre,21,hjandrews_GSWS10
23,1977-05-27,2.0752,0.025,FALSE,FALSE,pre,21,hjandrews_GSWS10
24,1977-06-17,0.8792,0.007,FALSE,FALSE,pre,21,hjandrews_GSWS10
25,1977-07-08,0.4706,0.009,FALSE,FALSE,pre,21,hjandrews_GSWS10
26,1977-07-29,0.2805,0.014,FALSE,FALSE,pre,21,hjandrews_GSWS10
27,1977-08-19,0.3897,0.02,FALSE,FALSE,pre,21,hjandrews_GSWS10
28,1977-09-09,1.1044,0.03825,TRUE,FALSE,pre,21,hjandrews_GSWS10
29,1977-09-30,0.9048,0.0565,FALSE,FALSE,pre,21,hjandrews_GSWS10
30,1977-10-21,5.6391,0.056,FALSE,FALSE,pre,21,hjandrews_GSWS10
31,1977-11-11,21.738,0.0935,FALSE,FALSE,pre,21,hjandrews_GSWS10
32,1977-12-02,28.0082,0.023,FALSE,FALSE,pre,21,hjandrews_GSWS10
33,1977-12-23,12.7507,0.031,FALSE,FALSE,pre,21,hjandrews_GSWS10
34,1978-01-13,8.9657,0.021,FALSE,FALSE,pre,21,hjandrews_GSWS10
35,1978-02-03,7.5687,0.036,FALSE,FALSE,pre,21,hjandrews_GSWS10
36,1978-02-24,2.4811,0.022,FALSE,FALSE,pre,21,hjandrews_GSWS10
37,1978-03-17,2.2775,0.017,FALSE,FALSE,pre,21,hjandrews_GSWS10
38,1978-04-07,3.8255,0.028,FALSE,FALSE,pre,21,hjandrews_GSWS10
39,1978-04-28,3.7163,0.03,FALSE,FALSE,pre,21,hjandrews_GSWS10
40,1978-05-19,1.4415,0.023,FALSE,FALSE,pre,21,hjandrews_GSWS10
41,1978-06-09,0.9682,0.014,FALSE,FALSE,pre,21,hjandrews_GSWS10
42,1978-06-30,0.5636,0.0125,TRUE,FALSE,pre,21,hjandrews_GSWS10
43,1978-07-21,0.3452,0.011,FALSE,FALSE,pre,21,hjandrews_GSWS10
44,1978-08-11,0.4706,0.009,FALSE,FALSE,pre,21,hjandrews_GSWS10
45,1978-09-01,1.2527,0.025,FALSE,FALSE,pre,21,hjandrews_GSWS10
46,1978-09-22,0.3681,0.024,FALSE,FALSE,pre,21,hjandrews_GSWS10
47,1978-10-13,0.3007,0.031,FALSE,FALSE,pre,21,hjandrews_GSWS10
48,1978-11-03,1.5669,0.088,FALSE,FALSE,pre,21,hjandrews_GSWS10
49,1978-11-24,14.6102,0.082,FALSE,FALSE,pre,21,hjandrews_GSWS10
50,1978-12-15,4.4943,0.044,FALSE,FALSE,pre,21,hjandrews_GSWS10
51,1979-01-05,5.5151,0.049,FALSE,FALSE,pre,21,hjandrews_GSWS10
52,1979-01-26,14.5077,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
53,1979-02-16,14.5037,0.041,FALSE,FALSE,pre,21,hjandrews_GSWS10
54,1979-03-09,2.624,0.011,FALSE,FALSE,pre,21,hjandrews_GSWS10
55,1979-03-30,8.429,0.021,FALSE,FALSE,pre,21,hjandrews_GSWS10
56,1979-04-20,6.2756,0.018,FALSE,FALSE,pre,21,hjandrews_GSWS10
57,1979-05-11,1.6855,0.012,FALSE,FALSE,pre,21,hjandrews_GSWS10
58,1979-06-01,0.7093,0.01,FALSE,FALSE,pre,21,hjandrews_GSWS10
59,1979-06-22,0.5016,0.006,FALSE,FALSE,pre,21,hjandrews_GSWS10
60,1979-07-13,0.2791,0.009,FALSE,FALSE,pre,21,hjandrews_GSWS10
61,1979-08-03,0.2252,0.005,FALSE,FALSE,pre,21,hjandrews_GSWS10
62,1979-08-24,0.2414,0.006,FALSE,FALSE,pre,21,hjandrews_GSWS10
63,1979-09-14,0.1726,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
64,1979-10-05,1.6801,0.015,FALSE,FALSE,pre,21,hjandrews_GSWS10
65,1979-10-26,2.8883,0.026,FALSE,FALSE,pre,21,hjandrews_GSWS10
66,1979-11-16,11.9565,0.023,FALSE,FALSE,pre,21,hjandrews_GSWS10
67,1979-12-07,5.8886,0.018,FALSE,FALSE,pre,21,hjandrews_GSWS10
68,1979-12-28,19.0439,0.017,FALSE,FALSE,pre,21,hjandrews_GSWS10
69,1980-01-18,5.1132,0.014,FALSE,FALSE,pre,21,hjandrews_GSWS10
70,1980-02-08,4.795,0.006,FALSE,FALSE,pre,21,hjandrews_GSWS10
71,1980-02-29,9.4403,0.011,FALSE,FALSE,pre,21,hjandrews_GSWS10
72,1980-03-21,5.8077,0.006,FALSE,FALSE,pre,21,hjandrews_GSWS10
73,1980-04-11,2.9814,0.008,FALSE,FALSE,pre,21,hjandrews_GSWS10
74,1980-05-02,1.1205,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
75,1980-05-23,1.0248,0.003,FALSE,FALSE,pre,21,hjandrews_GSWS10
76,1980-06-13,0.8401,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
77,1980-07-04,0.3937,0.00225,TRUE,FALSE,pre,21,hjandrews_GSWS10
78,1980-07-25,0.3047,0.0025,FALSE,FALSE,pre,21,hjandrews_GSWS10
79,1980-08-15,0.1011,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
80,1980-09-05,0.1187,0.002,TRUE,FALSE,pre,21,hjandrews_GSWS10
81,1980-09-26,0.116,0.003,FALSE,FALSE,pre,21,hjandrews_GSWS10
82,1980-10-17,0.7201,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
83,1980-11-07,5.5434,0.009,FALSE,FALSE,pre,21,hjandrews_GSWS10
84,1980-11-28,11.5641,0.01,FALSE,FALSE,pre,21,hjandrews_GSWS10
85,1980-12-19,15.7362,0.01,FALSE,FALSE,pre,21,hjandrews_GSWS10
86,1981-01-09,2.8155,0.007,FALSE,FALSE,pre,21,hjandrews_GSWS10
87,1981-01-30,12.0132,0.01,FALSE,FALSE,pre,21,hjandrews_GSWS10
88,1981-02-20,4.6345,0.003,FALSE,FALSE,pre,21,hjandrews_GSWS10
89,1981-03-13,6.161,0.008,FALSE,FALSE,pre,21,hjandrews_GSWS10
90,1981-04-03,6.3929,0.003,FALSE,FALSE,pre,21,hjandrews_GSWS10
91,1981-04-24,1.2729,0.005,FALSE,FALSE,pre,21,hjandrews_GSWS10
92,1981-05-15,2.1575,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
93,1981-06-05,5.0553,0.003,FALSE,FALSE,pre,21,hjandrews_GSWS10
94,1981-06-26,1.0248,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
95,1981-07-17,0.5138,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
96,1981-08-07,0.2683,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
97,1981-08-28,0.1969,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
98,1981-09-18,0.9156,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
99,1981-10-09,1.4995,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
100,1981-10-30,4.7613,0.008,FALSE,FALSE,pre,21,hjandrews_GSWS10
101,1981-11-20,21.6544,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
102,1981-12-11,23.0608,0.0065,FALSE,FALSE,pre,21,hjandrews_GSWS10
103,1982-01-01,7.5188,0.0045,FALSE,FALSE,pre,21,hjandrews_GSWS10
104,1982-01-22,15.1199,0.007,FALSE,FALSE,pre,21,hjandrews_GSWS10
105,1982-02-12,23.7607,0.006333,FALSE,FALSE,pre,21,hjandrews_GSWS10
106,1982-03-05,4.6386,0.004667,FALSE,FALSE,pre,21,hjandrews_GSWS10
107,1982-03-26,8.5275,0.004333,FALSE,FALSE,pre,21,hjandrews_GSWS10
108,1982-04-16,3.2686,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
109,1982-05-07,0.9709,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
110,1982-05-28,0.6135,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
111,1982-06-18,0.3924,0.003,FALSE,FALSE,pre,21,hjandrews_GSWS10
112,1982-07-09,0.2575,0.003,FALSE,FALSE,pre,21,hjandrews_GSWS10
113,1982-07-30,0.1942,0.0035,TRUE,FALSE,pre,21,hjandrews_GSWS10
114,1982-08-20,0.1119,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
115,1982-09-10,0.3088,0.011,FALSE,FALSE,pre,21,hjandrews_GSWS10
116,1982-10-01,0.7578,0.009,FALSE,FALSE,pre,21,hjandrews_GSWS10
117,1982-10-22,5.5353,0.008,FALSE,FALSE,pre,21,hjandrews_GSWS10
118,1982-11-12,10.3573,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
119,1982-12-03,20.5298,0.005,FALSE,FALSE,pre,21,hjandrews_GSWS10
120,1982-12-24,15.7375,0.007,FALSE,FALSE,pre,21,hjandrews_GSWS10
121,1983-01-14,5.1389,0.00525,TRUE,FALSE,pre,21,hjandrews_GSWS10
122,1983-02-04,18.3278,0.0035,FALSE,FALSE,pre,21,hjandrews_GSWS10
123,1983-02-25,10.3411,0.005,FALSE,FALSE,pre,21,hjandrews_GSWS10
124,1983-03-18,11.6396,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
125,1983-04-08,2.326,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
126,1983-04-29,3.4452,0.02,FALSE,FALSE,pre,21,hjandrews_GSWS10
127,1983-05-20,1.3902,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
128,1983-06-10,0.8306,0.006,FALSE,FALSE,pre,21,hjandrews_GSWS10
129,1983-07-01,1.1758,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
130,1983-07-22,0.4423,0.003,FALSE,FALSE,pre,21,hjandrews_GSWS10
131,1983-08-12,0.3223,0.003,TRUE,FALSE,pre,21,hjandrews_GSWS10
132,1983-09-02,0.2629,0.003,TRUE,FALSE,pre,21,hjandrews_GSWS10
133,1983-09-23,0.2454,0.003,TRUE,FALSE,pre,21,hjandrews_GSWS10
134,1983-10-14,0.7174,0.003,FALSE,FALSE,pre,21,hjandrews_GSWS10
135,1983-11-04,12.7211,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
136,1983-11-25,20.0188,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
137,1983-12-16,9.6601,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
138,1984-01-06,7.6146,0.007,FALSE,FALSE,pre,21,hjandrews_GSWS10
139,1984-01-27,13.0541,0.006,FALSE,FALSE,pre,21,hjandrews_GSWS10
140,1984-02-17,8.0515,0.012,FALSE,FALSE,pre,21,hjandrews_GSWS10
141,1984-03-09,14.9392,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
142,1984-03-30,7.7454,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
143,1984-04-20,6.5534,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
144,1984-05-11,4.3352,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
145,1984-06-01,6.2419,0.003,FALSE,FALSE,pre,21,hjandrews_GSWS10
146,1984-06-22,1.3444,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
147,1984-07-13,0.6715,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
148,1984-08-03,0.3344,0.005,FALSE,FALSE,pre,21,hjandrews_GSWS10
149,1984-08-24,0.2764,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
150,1984-09-14,0.329,0.0025,TRUE,FALSE,pre,21,hjandrews_GSWS10
151,1984-10-05,1.5035,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
152,1984-10-26,18.7432,0.005,FALSE,FALSE,pre,21,hjandrews_GSWS10
153,1984-11-16,12.3826,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
154,1984-12-07,7.5822,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
155,1984-12-28,5.867,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
156,1985-01-18,2.055,0.003,FALSE,FALSE,pre,21,hjandrews_GSWS10
157,1985-02-08,9.6197,0.004,FALSE,FALSE,pre,21,hjandrews_GSWS10
158,1985-03-01,2.6497,0.006,FALSE,FALSE,pre,21,hjandrews_GSWS10
159,1985-03-22,10.0391,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
160,1985-04-12,3.4951,0.003,FALSE,FALSE,pre,21,hjandrews_GSWS10
161,1985-05-03,1.4374,0.003,TRUE,FALSE,pre,21,hjandrews_GSWS10
162,1985-05-24,1.784,0.003,FALSE,FALSE,pre,21,hjandrews_GSWS10
163,1985-06-14,0.6027,0.002,TRUE,FALSE,pre,21,hjandrews_GSWS10
164,1985-07-05,0.3209,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
165,1985-07-26,0.2643,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
166,1985-08-16,0.1969,0.002,TRUE,FALSE,pre,21,hjandrews_GSWS10
167,1985-09-06,0.4005,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
168,1985-09-27,0.2009,0.003,FALSE,FALSE,pre,21,hjandrews_GSWS10
169,1985-10-18,3.7662,0.011,FALSE,FALSE,pre,21,hjandrews_GSWS10
170,1985-11-08,7.5175,0.01,FALSE,FALSE,pre,21,hjandrews_GSWS10
171,1985-11-29,8.7459,0.008,FALSE,FALSE,pre,21,hjandrews_GSWS10
172,1985-12-20,6.1259,0.005,TRUE,FALSE,pre,21,hjandrews_GSWS10
173,1986-01-10,11.3578,0.002,FALSE,FALSE,pre,21,hjandrews_GSWS10
174,1986-01-31,13.9872,0.001,FALSE,FALSE,pre,21,hjandrews_GSWS10
175,1986-02-21,24.2178,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
176,1986-03-14,3.9536,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
177,1986-04-04,1.9889,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
178,1986-04-25,5.8953,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
179,1986-05-16,1.2918,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
180,1986-06-06,0.4814,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
181,1986-06-27,0.2845,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
182,1986-07-18,0.1686,0.003,FALSE,FALSE,post,21,hjandrews_GSWS10
183,1986-08-08,0.0809,0.006,FALSE,FALSE,post,21,hjandrews_GSWS10
184,1986-08-29,0.209,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
185,1986-09-19,1.9485,0.009,FALSE,FALSE,post,21,hjandrews_GSWS10
186,1986-10-10,0.6864,0.008,FALSE,FALSE,post,21,hjandrews_GSWS10
187,1986-10-31,5.7497,0.01,FALSE,FALSE,post,21,hjandrews_GSWS10
188,1986-11-21,15.8535,0.009,FALSE,FALSE,post,21,hjandrews_GSWS10
189,1986-12-12,6.1691,0.003,FALSE,FALSE,post,21,hjandrews_GSWS10
190,1987-01-02,5.7403,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
191,1987-01-23,12.7588,0.007,FALSE,FALSE,post,21,hjandrews_GSWS10
192,1987-02-13,6.3727,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
193,1987-03-06,7.5512,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
194,1987-03-27,2.1804,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
195,1987-04-17,1.2284,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
196,1987-05-08,0.6459,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
197,1987-05-29,0.5043,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
198,1987-06-19,0.2495,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
199,1987-07-10,0.2805,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
200,1987-07-31,0.1173,0.008,FALSE,FALSE,post,21,hjandrews_GSWS10
201,1987-08-21,0.0512,0.009,FALSE,FALSE,post,21,hjandrews_GSWS10
202,1987-09-11,0.0647,0.004,FALSE,FALSE,post,21,hjandrews_GSWS10
203,1987-10-02,0.0373,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
204,1987-10-23,0.089,0.005,FALSE,FALSE,post,21,hjandrews_GSWS10
205,1987-11-13,1.7206,0.006,FALSE,FALSE,post,21,hjandrews_GSWS10
206,1987-12-04,7.202,0.013,FALSE,FALSE,post,21,hjandrews_GSWS10
207,1987-12-25,12.268,0.005,FALSE,FALSE,post,21,hjandrews_GSWS10
208,1988-01-15,7.3125,0.009,FALSE,FALSE,post,21,hjandrews_GSWS10
209,1988-02-05,5.2926,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
210,1988-02-26,5.0957,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
211,1988-03-18,9.408,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
212,1988-04-08,3.4951,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
213,1988-04-29,6.3295,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
214,1988-05-20,4.8045,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
215,1988-06-10,1.459,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
216,1988-07-01,0.4248,0.005,FALSE,FALSE,post,21,hjandrews_GSWS10
217,1988-07-22,0.2144,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
218,1988-08-12,0.093,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
219,1988-09-02,0.0836,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
220,1988-09-23,0.1308,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
221,1988-10-14,0.5947,0.0035,TRUE,FALSE,post,21,hjandrews_GSWS10
222,1988-11-04,12.5916,0.006,FALSE,FALSE,post,21,hjandrews_GSWS10
223,1988-11-25,7.8694,0.014,FALSE,FALSE,post,21,hjandrews_GSWS10
224,1988-12-16,7.3314,0.011,FALSE,FALSE,post,21,hjandrews_GSWS10
225,1989-01-06,17.0307,0.0035,FALSE,FALSE,post,21,hjandrews_GSWS10
226,1989-01-27,3.6799,0.004,FALSE,FALSE,post,21,hjandrews_GSWS10
227,1989-02-17,13.1067,0.004,FALSE,FALSE,post,21,hjandrews_GSWS10
228,1989-03-10,12.6658,0.003,FALSE,FALSE,post,21,hjandrews_GSWS10
229,1989-03-31,6.25,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
230,1989-04-21,0.921,0.001,TRUE,FALSE,post,21,hjandrews_GSWS10
231,1989-05-12,0.9695,0.001,TRUE,FALSE,post,21,hjandrews_GSWS10
232,1989-06-02,0.4598,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
233,1989-06-23,0.2036,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
234,1989-07-14,0.1726,0.001,TRUE,FALSE,post,21,hjandrews_GSWS10
235,1989-08-04,0.1861,0.001,TRUE,FALSE,post,21,hjandrews_GSWS10
236,1989-08-25,0.0378,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
237,1989-09-15,0.0333,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
238,1989-10-06,0.1362,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
239,1989-10-27,0.8239,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
240,1989-11-17,3.9765,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
241,1989-12-08,1.8379,0.004,FALSE,FALSE,post,21,hjandrews_GSWS10
242,1989-12-29,13.135,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
243,1990-01-19,11.0868,0.004,FALSE,FALSE,post,21,hjandrews_GSWS10
244,1990-02-09,13.4115,0.003,FALSE,FALSE,post,21,hjandrews_GSWS10
245,1990-03-02,7.6402,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
246,1990-03-23,1.157,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
247,1990-04-13,7.6968,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
248,1990-05-04,1.3417,0.004,FALSE,FALSE,post,21,hjandrews_GSWS10
249,1990-05-25,3.5234,0.0025,TRUE,FALSE,post,21,hjandrews_GSWS10
250,1990-06-15,1.3242,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
251,1990-07-06,0.4935,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
252,1990-07-27,0.2104,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
253,1990-08-17,0.2225,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
254,1990-09-07,0.1092,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
255,1990-09-28,0.2117,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
256,1990-10-19,2.5148,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
257,1990-11-09,8.007,0.004,FALSE,FALSE,post,21,hjandrews_GSWS10
258,1990-11-30,7.0631,0.003,FALSE,FALSE,post,21,hjandrews_GSWS10
259,1990-12-21,3.3535,0.0015,FALSE,FALSE,post,21,hjandrews_GSWS10
260,1991-01-11,11.1906,0.003,FALSE,FALSE,post,21,hjandrews_GSWS10
261,1991-02-01,7.9652,0.0015,FALSE,FALSE,post,21,hjandrews_GSWS10
262,1991-02-22,7.7845,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
263,1991-03-15,2.7252,0.001,FALSE,FALSE,post,21,hjandrews_GSWS10
264,1991-04-05,6.3848,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
265,1991-04-26,4.3568,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
266,1991-05-17,3.5005,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
267,1991-06-07,0.7861,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
268,1991-06-28,0.449,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
269,1991-07-19,0.3452,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
270,1991-08-09,0.1753,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
271,1991-08-30,0.0553,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
272,1991-09-20,0.0522,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
273,1991-10-11,0.623,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
274,1991-11-01,4.8368,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
275,1991-11-22,15.1752,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
276,1991-12-13,3.6893,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
277,1992-01-03,3.665,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
278,1992-01-24,3.0313,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
279,1992-02-14,9.137,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
280,1992-03-06,1.0383,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
281,1992-03-27,5.4895,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
282,1992-04-17,3.9994,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
283,1992-05-08,0.4315,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
284,1992-05-29,0.2131,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
285,1992-06-19,0.1362,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
286,1992-07-10,0.0715,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
287,1992-07-31,0.0592,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
288,1992-08-21,0.0503,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
289,1992-09-11,0.1446,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
290,1992-10-02,0.0566,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
291,1992-10-23,2.3881,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
292,1992-11-13,9.5253,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
293,1992-12-04,12.0105,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
294,1992-12-25,5.2292,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
295,1993-01-15,11.9336,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
296,1993-02-05,4.911,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
297,1993-02-26,13.6839,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
298,1993-03-19,12.1777,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
299,1993-04-09,11.2675,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
300,1993-04-30,6.5844,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
301,1993-05-21,4.1855,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
302,1993-06-11,1.5831,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
303,1993-07-02,0.5218,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
304,1993-07-23,0.2778,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
305,1993-08-13,0.1214,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
306,1993-09-03,0.1106,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
307,1993-09-24,0.2872,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
308,1993-10-15,0.0836,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
309,1993-11-05,0.1429,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
310,1993-11-26,4.0399,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
311,1993-12-17,7.2235,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
312,1994-01-07,5.302,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
