time,date,climate,response,zero_flow,climate_interp,climate_corrupt,response_interp,phase,site,disturbance,class
6602,2018-10-28,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6603,2018-10-29,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6604,2018-10-30,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6605,2018-10-31,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6606,2018-11-01,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6607,2018-11-02,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6608,2018-11-03,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6609,2018-11-04,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6610,2018-11-05,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6611,2018-11-06,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6612,2018-11-07,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6613,2018-11-08,0.038,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6614,2018-11-09,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6615,2018-11-10,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6616,2018-11-11,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6617,2018-11-12,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6618,2018-11-13,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6619,2018-11-14,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6620,2018-11-15,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6621,2018-11-16,0.7023,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6622,2018-11-17,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6623,2018-11-18,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6624,2018-11-19,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6625,2018-11-20,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6626,2018-11-21,0.0086,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6627,2018-11-22,13.0811,0.849505,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6628,2018-11-23,0.0354,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6629,2018-11-24,0.0026,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6630,2018-11-25,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6631,2018-11-26,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6632,2018-11-27,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6633,2018-11-28,0.3978,1.132674,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6634,2018-11-29,50.0961,80.136686,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6635,2018-11-30,5.7514,3.964359,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6636,2018-12-01,0.0662,2.265348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6637,2018-12-02,0.0287,1.98218,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6638,2018-12-03,0,2.265348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6639,2018-12-04,0,2.265348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6640,2018-12-05,6.0242000000000004,2.831685,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6641,2018-12-06,1.4048,3.398022,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6642,2018-12-07,0.1361,3.398022,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6643,2018-12-08,0.0089,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6644,2018-12-09,0,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6645,2018-12-10,0,3.398022,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6646,2018-12-11,0,4.813865,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6647,2018-12-12,0,3.964359,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6648,2018-12-13,0,4.247527,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6649,2018-12-14,0,4.247527,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6650,2018-12-15,0.0089,4.247527,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6651,2018-12-16,0,4.247527,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6652,2018-12-17,3.6653,4.247527,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6653,2018-12-18,0.0089,4.530696,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6654,2018-12-19,0,5.097033,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6655,2018-12-20,0,5.66337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6656,2018-12-21,0,5.946538,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6657,2018-12-22,0,5.097033,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6658,2018-12-23,0,4.530696,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6659,2018-12-24,0,4.247527,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6660,2018-12-25,9.3003,4.813865,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6661,2018-12-26,0,4.813865,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6662,2018-12-27,0,5.097033,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6663,2018-12-28,0,5.380202,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6664,2018-12-29,0,5.380202,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6665,2018-12-30,0,5.380202,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6666,2018-12-31,0,5.380202,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6667,2019-01-01,0,5.097033,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6668,2019-01-02,0,5.66337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6669,2019-01-03,0,5.946538,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6670,2019-01-04,0,5.946538,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6671,2019-01-05,0,11.609908,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6672,2019-01-06,0,16.706941,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6673,2019-01-07,0,119.213938,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6674,2019-01-08,0,16.140604,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6675,2019-01-09,0,8.495055,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6676,2019-01-10,0,6.796044,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6677,2019-01-11,0,6.796044,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6678,2019-01-12,0,74.756484,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6679,2019-01-13,0,16.140604,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6680,2019-01-14,0,10.194066,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6681,2019-01-15,0,297.326925,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6682,2019-01-16,0,203.88132,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6683,2019-01-17,0,2217.209355,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6684,2019-01-18,0,108.170367,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6685,2019-01-19,0,40.209927,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6686,2019-01-20,0,22.087143,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6687,2019-01-21,0,17.839616,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6688,2019-01-22,0,13.308919,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6689,2019-01-23,0,10.760403,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6690,2019-01-24,0,9.627729,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6691,2019-01-25,0,8.211886,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6692,2019-01-26,0,7.079212,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6693,2019-01-27,0,6.512875,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6694,2019-01-28,0,5.946538,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6695,2019-01-29,0,5.380202,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6696,2019-01-30,0,5.66337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6697,2019-01-31,0,192.55458,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6698,2019-02-01,0,41.625769,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6699,2019-02-02,0,1968.021075,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6700,2019-02-03,0,716.416305,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6701,2019-02-04,0,1093.03041,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6702,2019-02-05,0,461.564655,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6703,2019-02-06,0,242.675405,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6704,2019-02-07,0,174.998133,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6705,2019-02-08,0,152.627821,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6706,2019-02-09,0,184.342694,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6707,2019-02-10,0,156.309012,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6708,2019-02-11,0,127.425825,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6709,2019-02-12,0,113.2674,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6710,2019-02-13,0,107.320862,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6711,2019-02-14,0,928.79268,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6712,2019-02-15,0,625.802385,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6713,2019-02-16,0,464.39634,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6714,2019-02-17,0,351.12894,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6715,2019-02-18,0,291.663555,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6716,2019-02-19,0,251.453628,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6717,2019-02-20,0,222.570441,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6718,2019-02-21,0,199.916961,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6719,2019-02-22,0,177.546649,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6720,2019-02-23,0,161.689214,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6721,2019-02-24,0,149.229799,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6722,2019-02-25,0,137.903059,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6723,2019-02-26,0,127.425825,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6724,2019-02-27,0,133.372364,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6725,2019-02-28,0,138.469396,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6726,2019-03-01,0,114.683242,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6727,2019-03-02,0,594.65385,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6728,2019-03-03,0,410.594325,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6729,2019-03-04,0,254.285313,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6730,2019-03-05,0,249.471448,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6731,2019-03-06,0,976.931325,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6732,2019-03-07,0,622.9707,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6733,2019-03-08,0,376.614105,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6734,2019-03-09,0,282.885332,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6735,2019-03-10,0,234.746686,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6736,2019-03-11,0,200.20013,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6737,2019-03-12,0,179.245661,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6738,2019-03-13,0,159.140697,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6739,2019-03-14,0,143.000092,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6740,2019-03-15,0,131.673352,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6741,2019-03-16,0,116.94859,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6742,2019-03-17,0,107.320862,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6743,2019-03-18,0,101.091154,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6744,2019-03-19,0,96.843627,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6745,2019-03-20,0,96.843627,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6746,2019-03-21,0,95.427784,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6747,2019-03-22,0,84.667382,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6748,2019-03-23,0,78.720843,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6749,2019-03-24,0,73.057473,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6750,2019-03-25,0,68.243609,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6751,2019-03-26,0,64.845586,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6752,2019-03-27,0,62.580238,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6753,2019-03-28,0,57.766374,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6754,2019-03-29,0,54.934689,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6755,2019-03-30,0,55.784194,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6756,2019-03-31,0,47.855476,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6757,2019-04-01,0,45.023792,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6758,2019-04-02,0,42.475275,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6759,2019-04-03,0,40.493095,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6760,2019-04-04,0,38.510916,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6761,2019-04-05,0,36.528736,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6762,2019-04-06,0,33.697051,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6763,2019-04-07,0,30.582198000000002,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6764,2019-04-08,0,27.750513,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6765,2019-04-09,0,26.617839,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6766,2019-04-10,0,24.918828,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6767,2019-04-11,0,23.786154,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6768,2019-04-12,0,23.502986,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6769,2019-04-13,0,21.237638,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6770,2019-04-14,0,20.954469,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6771,2019-04-15,0,20.6713,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6772,2019-04-16,0,20.104963,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6773,2019-04-17,0,18.689121,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6774,2019-04-18,0,17.273278,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6775,2019-04-19,0,16.99011,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6776,2019-04-20,0,17.556447,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6777,2019-04-21,0,17.273278,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6778,2019-04-22,0,15.574267,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6779,2019-04-23,0,14.158425,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6780,2019-04-24,0,13.592088,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6781,2019-04-25,0,13.025751,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6782,2019-04-26,0,13.025751,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6783,2019-04-27,0,13.875257,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6784,2019-04-28,0,15.007931,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6785,2019-04-29,0,15.857436,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6786,2019-04-30,0,14.158425,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6787,2019-05-01,0,13.875257,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6788,2019-05-02,0,13.875257,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6789,2019-05-03,0,13.025751,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6790,2019-05-04,0,12.742582,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6791,2019-05-05,0,12.742582,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6792,2019-05-06,0,13.025751,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6793,2019-05-07,0,13.025751,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6794,2019-05-08,0,13.308919,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6795,2019-05-09,0,13.308919,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6796,2019-05-10,0,13.875257,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6797,2019-05-11,0,13.025751,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6798,2019-05-12,0,12.742582,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6799,2019-05-13,0,13.025751,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6800,2019-05-14,0,12.742582,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6801,2019-05-15,0,12.742582,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6802,2019-05-16,0,29.166356,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6803,2019-05-17,0,11.043572,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6804,2019-05-18,0,11.043572,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6805,2019-05-19,0,47.289139,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6806,2019-05-20,0,20.954469,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6807,2019-05-21,0,14.158425,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6808,2019-05-22,0,13.025751,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6809,2019-05-23,0,12.459414,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6810,2019-05-24,0,12.176246,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6811,2019-05-25,0,11.609908,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6812,2019-05-26,0,11.32674,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6813,2019-05-27,0,10.194066,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6814,2019-05-28,0,9.910898,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6815,2019-05-29,0,9.34456,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6816,2019-05-30,0,9.910898,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6817,2019-05-31,0,10.477234,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6818,2019-06-01,0,9.627729,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6819,2019-06-02,0,9.34456,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6820,2019-06-03,0,9.34456,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6821,2019-06-04,0,9.061392,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6822,2019-06-05,0,8.495055,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6823,2019-06-06,0,8.211886,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6824,2019-06-07,0,8.211886,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6825,2019-06-08,0,7.64555,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6826,2019-06-09,0,6.229707,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6827,2019-06-10,0,5.380202,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6828,2019-06-11,0,4.530696,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6829,2019-06-12,0,4.247527,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6830,2019-06-13,0,4.530696,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6831,2019-06-14,0,5.097033,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6832,2019-06-15,0,5.946538,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6833,2019-06-16,0,5.66337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6834,2019-06-17,0,5.946538,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6835,2019-06-18,0,5.946538,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6836,2019-06-19,0,5.66337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6837,2019-06-20,0,6.229707,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6838,2019-06-21,0,7.079212,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6839,2019-06-22,0,6.229707,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6840,2019-06-23,0,5.380202,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6841,2019-06-24,0,5.946538,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6842,2019-06-25,0,6.796044,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6843,2019-06-26,0,6.796044,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6844,2019-06-27,0,6.229707,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
