time,date,Q,C,C_interp,Q_interp,phase,step_days,site
1467,2011-12-09,4.3723,0.266558,FALSE,FALSE,post,7,hbef_w1
1468,2011-12-16,5.0641,0.460829,FALSE,FALSE,post,7,hbef_w1
1469,2011-12-23,8.3676,0.454052,FALSE,FALSE,post,7,hbef_w1
1470,2011-12-30,6.5199,0.684467,FALSE,FALSE,post,7,hbef_w1
1471,2012-01-06,2.9572,0.582813,FALSE,FALSE,post,7,hbef_w1
1472,2012-01-13,1.8229,0.526339,FALSE,FALSE,post,7,hbef_w1
1473,2012-01-20,3.8278,0.496973,FALSE,FALSE,post,7,hbef_w1
1474,2012-01-27,3.7045,0.623475,FALSE,FALSE,post,7,hbef_w1
1475,2012-02-03,1.9838,0.591849,FALSE,FALSE,post,7,hbef_w1
1476,2012-02-10,2.4555,0.548929,FALSE,FALSE,post,7,hbef_w1
1477,2012-02-17,1.2389,0.490196,FALSE,FALSE,post,7,hbef_w1
1478,2012-02-24,1.1999,0.447275,FALSE,FALSE,post,7,hbef_w1
1479,2012-03-02,1.8326,0.41565,FALSE,FALSE,post,7,hbef_w1
1480,2012-03-09,11.9232,0.768049,FALSE,FALSE,post,7,hbef_w1
1481,2012-03-16,12.5801,0.98265,FALSE,FALSE,post,7,hbef_w1
1482,2012-03-23,4.0819,0.709316,FALSE,FALSE,post,7,hbef_w1
1483,2012-03-30,2.2746,0.643805,FALSE,FALSE,post,7,hbef_w1
1484,2012-04-06,1.8955,0.526339,FALSE,FALSE,post,7,hbef_w1
1485,2012-04-13,1.5493,0.386283,FALSE,FALSE,post,7,hbef_w1
1486,2012-04-20,9.0379,0.853889,FALSE,FALSE,post,7,hbef_w1
1487,2012-04-27,6.2985,0.557965,FALSE,FALSE,post,7,hbef_w1
1488,2012-05-04,16.0152,0.543846,FALSE,FALSE,post,7,hbef_w1
1489,2012-05-11,10.0567,0.545379,FALSE,FALSE,post,7,hbef_w1
1490,2012-05-18,3.2806,0.368212,FALSE,FALSE,post,7,hbef_w1
1491,2012-05-25,7.2967,0.271076,FALSE,FALSE,post,7,hbef_w1
1492,2012-06-01,11.3798,0.281919,FALSE,FALSE,post,7,hbef_w1
1493,2012-06-08,5.6617,0.226381,FALSE,FALSE,post,7,hbef_w1
1494,2012-06-15,2.1443,0.133602,FALSE,FALSE,post,7,hbef_w1
1495,2012-06-22,1.5447,0.073094,FALSE,FALSE,post,7,hbef_w1
1496,2012-06-29,0.8287,0.023396,FALSE,FALSE,post,7,hbef_w1
1497,2012-07-06,0.4233,0.007906,FALSE,FALSE,post,7,hbef_w1
1498,2012-07-13,0.0907,0.03332,FALSE,FALSE,post,7,hbef_w1
1499,2012-07-20,0.096,0.024566,FALSE,FALSE,post,7,hbef_w1
1500,2012-07-27,0.4212,0.003227,FALSE,FALSE,post,7,hbef_w1
1501,2012-08-03,0.196,0.005809,FALSE,FALSE,post,7,hbef_w1
1502,2012-08-10,11.7708,0.22638,FALSE,FALSE,post,7,hbef_w1
1503,2012-08-17,0.7575,0.008068,FALSE,FALSE,post,7,hbef_w1
1504,2012-08-24,0.7825,0.011618,FALSE,FALSE,post,7,hbef_w1
1505,2012-08-31,1.2157,0.015813,FALSE,FALSE,post,7,hbef_w1
1506,2012-09-07,2.0448,0.020008,FALSE,FALSE,post,7,hbef_w1
1507,2012-09-14,9.7534,0.096863,FALSE,FALSE,post,7,hbef_w1
1508,2012-09-21,2.4622,0.137797,FALSE,FALSE,post,7,hbef_w1
1509,2012-09-28,3.6328,0.130859,FALSE,FALSE,post,7,hbef_w1
1510,2012-10-05,3.8361,0.129407,FALSE,FALSE,post,7,hbef_w1
1511,2012-10-12,3.3171,0.154578,FALSE,FALSE,post,7,hbef_w1
1512,2012-10-19,10.3826,0.350947,FALSE,FALSE,post,7,hbef_w1
1513,2012-10-26,10.7718,0.326023,FALSE,FALSE,post,7,hbef_w1
1514,2012-11-02,3.6503,0.449534,FALSE,FALSE,post,7,hbef_w1
1515,2012-11-09,2.4612,0.422427,FALSE,FALSE,post,7,hbef_w1
1516,2012-11-16,1.8339,0.445016,FALSE,FALSE,post,7,hbef_w1
1517,2012-11-23,1.3495,0.433722,FALSE,FALSE,post,7,hbef_w1
1518,2012-11-30,3.837,0.639288,FALSE,FALSE,post,7,hbef_w1
1519,2012-12-07,5.5213,0.609921,FALSE,FALSE,post,7,hbef_w1
1520,2012-12-14,4.1708,0.686726,FALSE,FALSE,post,7,hbef_w1
1521,2012-12-21,7.3063,0.833559,FALSE,FALSE,post,7,hbef_w1
1522,2012-12-28,2.1339,0.738682,FALSE,FALSE,post,7,hbef_w1
1523,2013-01-04,1.4585,0.695762,FALSE,FALSE,post,7,hbef_w1
1524,2013-01-11,4.6188,0.8313,FALSE,FALSE,post,7,hbef_w1
1525,2013-01-18,2.0714,0.813228,FALSE,FALSE,post,7,hbef_w1
1526,2013-01-25,8.6214,1.042513,FALSE,FALSE,post,7,hbef_w1
1527,2013-02-01,4.882,1.016535,FALSE,FALSE,post,7,hbef_w1
1528,2013-02-08,1.4918,0.876479,FALSE,FALSE,post,7,hbef_w1
1529,2013-02-15,1.3991,0.820005,FALSE,FALSE,post,7,hbef_w1
1530,2013-02-22,1.0964,0.759013,FALSE,FALSE,post,7,hbef_w1
1531,2013-03-01,1.059,0.679949,FALSE,FALSE,post,7,hbef_w1
1532,2013-03-08,11.7767,0.998824,FALSE,FALSE,post,7,hbef_w1
1533,2013-03-15,3.777,1.050419,FALSE,FALSE,post,7,hbef_w1
1534,2013-03-22,2.4637,0.910364,FALSE,FALSE,post,7,hbef_w1
1535,2013-03-29,8.4858,0.958931,FALSE,FALSE,post,7,hbef_w1
1536,2013-04-05,10.1333,0.993098,FALSE,FALSE,post,7,hbef_w1
1537,2013-04-12,8.407,0.923756,FALSE,FALSE,post,7,hbef_w1
1538,2013-04-19,5.2642,0.789791,FALSE,FALSE,post,7,hbef_w1
1539,2013-04-26,2.2132,0.535657,FALSE,FALSE,post,7,hbef_w1
1540,2013-05-03,1.1166,0.343282,FALSE,FALSE,post,7,hbef_w1
1541,2013-05-10,2.1416,0.340459,FALSE,FALSE,post,7,hbef_w1
1542,2013-05-17,3.4458,0.322467,FALSE,FALSE,post,7,hbef_w1
1543,2013-05-24,6.0162,0.422588,FALSE,FALSE,post,7,hbef_w1
1544,2013-05-31,2.9218,0.23077,FALSE,FALSE,post,7,hbef_w1
1545,2013-06-07,5.5656,0.224064,FALSE,FALSE,post,7,hbef_w1
1546,2013-06-14,1.7787,0.158542,FALSE,FALSE,post,7,hbef_w1
1547,2013-06-21,1.1749,0.051024,FALSE,FALSE,post,7,hbef_w1
1548,2013-06-28,12.1757,0.14247,FALSE,FALSE,post,7,hbef_w1
1549,2013-07-05,3.0568,0.147587,FALSE,FALSE,post,7,hbef_w1
1550,2013-07-12,1.5937,0.090263,FALSE,FALSE,post,7,hbef_w1
1551,2013-07-19,2.3404,0.158656,FALSE,FALSE,post,7,hbef_w1
1552,2013-07-26,1.1847,0.071293,FALSE,FALSE,post,7,hbef_w1
1553,2013-08-02,1.0523,0.067493,FALSE,FALSE,post,7,hbef_w1
1554,2013-08-09,1.3463,0.106314,FALSE,FALSE,post,7,hbef_w1
1555,2013-08-16,0.3529,0.044476,FALSE,FALSE,post,7,hbef_w1
1556,2013-08-23,0.1347,0.021589,FALSE,FALSE,post,7,hbef_w1
1557,2013-08-30,0.7694,0.063538,FALSE,FALSE,post,7,hbef_w1
1558,2013-09-06,0.3424,0.016805,FALSE,FALSE,post,7,hbef_w1
1559,2013-09-13,2.1651,0.215475,FALSE,FALSE,post,7,hbef_w1
1560,2013-09-20,0.6213,0.058809,FALSE,FALSE,post,7,hbef_w1
1561,2013-09-27,0.2299,0.009639,FALSE,FALSE,post,7,hbef_w1
1562,2013-10-04,0.6616,0.008413,FALSE,FALSE,post,7,hbef_w1
1563,2013-10-11,0.5046,0.005715,FALSE,FALSE,post,7,hbef_w1
1564,2013-10-18,0.7591,0.007561,FALSE,FALSE,post,7,hbef_w1
1565,2013-10-25,0.6578,0.067441,FALSE,FALSE,post,7,hbef_w1
1566,2013-11-01,3.7337,0.619441,FALSE,FALSE,post,7,hbef_w1
1567,2013-11-08,1.9002,0.558763,FALSE,FALSE,post,7,hbef_w1
1568,2013-11-15,5.0332,0.767915,FALSE,FALSE,post,7,hbef_w1
1569,2013-11-22,8.2498,0.749254,FALSE,FALSE,post,7,hbef_w1
1570,2013-11-29,3.2448,0.897756,FALSE,FALSE,post,7,hbef_w1
1571,2013-12-06,2.58,0.884397,FALSE,FALSE,post,7,hbef_w1
1572,2013-12-13,1.2745,0.841623,FALSE,FALSE,post,7,hbef_w1
1573,2013-12-20,4.6573,1.093521,FALSE,FALSE,post,7,hbef_w1
1574,2013-12-27,1.6263,0.876072,FALSE,FALSE,post,7,hbef_w1
1575,2014-01-03,4.6062,1.240862,FALSE,FALSE,post,7,hbef_w1
1576,2014-01-10,10.9289,0.155643,FALSE,FALSE,post,7,hbef_w1
1577,2014-01-17,2.7475,1.448924,FALSE,FALSE,post,7,hbef_w1
1578,2014-01-24,1.2327,1.055028,FALSE,FALSE,post,7,hbef_w1
1579,2014-01-31,0.806,0.98387,FALSE,FALSE,post,7,hbef_w1
1580,2014-02-07,0.6003,0.912871,FALSE,FALSE,post,7,hbef_w1
1581,2014-02-14,0.6003,0.853279,FALSE,FALSE,post,7,hbef_w1
1582,2014-02-21,0.701,0.813793,FALSE,FALSE,post,7,hbef_w1
1583,2014-02-28,0.6145,0.74503,FALSE,FALSE,post,7,hbef_w1
1584,2014-03-07,0.4889,0.725309,FALSE,FALSE,post,7,hbef_w1
1585,2014-03-14,0.6003,0.708457,FALSE,FALSE,post,7,hbef_w1
1586,2014-03-21,0.4819,0.65056,FALSE,FALSE,post,7,hbef_w1
1587,2014-03-28,3.7431,1.040006,FALSE,FALSE,post,7,hbef_w1
1588,2014-04-04,14.644,1.22967,FALSE,FALSE,post,7,hbef_w1
1589,2014-04-11,31.7319,1.183749,FALSE,FALSE,post,7,hbef_w1
1590,2014-04-18,4.6709,0.984814,FALSE,FALSE,post,7,hbef_w1
1591,2014-04-25,4.281,0.830914,FALSE,FALSE,post,7,hbef_w1
1592,2014-05-02,4.6278,0.77166,FALSE,FALSE,post,7,hbef_w1
1593,2014-05-09,2.0964,0.589826,FALSE,FALSE,post,7,hbef_w1
1594,2014-05-16,8.6956,0.624787,FALSE,FALSE,post,7,hbef_w1
1595,2014-05-23,3.0005,0.503094,FALSE,FALSE,post,7,hbef_w1
1596,2014-05-30,1.3269,0.262492,FALSE,FALSE,post,7,hbef_w1
1597,2014-06-06,0.5221,0.056203,FALSE,FALSE,post,7,hbef_w1
1598,2014-06-13,1.8167,0.145873,FALSE,FALSE,post,7,hbef_w1
1599,2014-06-20,11.0535,0.229206,FALSE,FALSE,post,7,hbef_w1
1600,2014-06-27,2.5594,0.10084,FALSE,FALSE,post,7,hbef_w1
1601,2014-07-04,1.3794,0.026498,FALSE,FALSE,post,7,hbef_w1
1602,2014-07-11,0.9784,0.015609,FALSE,FALSE,post,7,hbef_w1
1603,2014-07-18,0.6206,0.005715,FALSE,FALSE,post,7,hbef_w1
1604,2014-07-25,4.0478,0.159506,FALSE,FALSE,post,7,hbef_w1
1605,2014-08-01,0.9219,0.005715,FALSE,FALSE,post,7,hbef_w1
1606,2014-08-08,4.891,0.070017,FALSE,FALSE,post,7,hbef_w1
1607,2014-08-15,1.5666,0.042107,FALSE,FALSE,post,7,hbef_w1
1608,2014-08-22,0.4663,0.012899,FALSE,FALSE,post,7,hbef_w1
1609,2014-08-29,0.2149,0.005715,FALSE,FALSE,post,7,hbef_w1
1610,2014-09-05,0.1743,0.005715,FALSE,FALSE,post,7,hbef_w1
1611,2014-09-12,0.1831,0.005715,FALSE,FALSE,post,7,hbef_w1
1612,2014-09-19,0.0606,0.005715,FALSE,FALSE,post,7,hbef_w1
1613,2014-09-26,0.0439,0.005715,FALSE,FALSE,post,7,hbef_w1
1614,2014-10-03,1.2735,0.038417,FALSE,FALSE,post,7,hbef_w1
1615,2014-10-10,6.4814,0.185269,FALSE,FALSE,post,7,hbef_w1
1616,2014-10-17,6.5702,0.048466,FALSE,FALSE,post,7,hbef_w1
1617,2014-10-24,2.3988,0.078228,FALSE,FALSE,post,7,hbef_w1
1618,2014-10-31,1.2989,0.11968,FALSE,FALSE,post,7,hbef_w1
1619,2014-11-07,1.0949,0.155711,FALSE,FALSE,post,7,hbef_w1
1620,2014-11-14,1.799,0.197885,FALSE,FALSE,post,7,hbef_w1
1621,2014-11-21,5.7722,0.51518,FALSE,FALSE,post,7,hbef_w1
1622,2014-11-28,3.6457,0.413752,FALSE,FALSE,post,7,hbef_w1
1623,2014-12-05,4.6791,0.423353,FALSE,FALSE,post,7,hbef_w1
1624,2014-12-12,4.674,0.449625,FALSE,FALSE,post,7,hbef_w1
1625,2014-12-19,8.355,0.46973,FALSE,FALSE,post,7,hbef_w1
1626,2014-12-26,8.0826,0.530609,FALSE,FALSE,post,7,hbef_w1
1627,2015-01-02,1.7365,0.495934,FALSE,FALSE,post,7,hbef_w1
1628,2015-01-09,1.0958,0.470746,FALSE,FALSE,post,7,hbef_w1
1629,2015-01-16,4.9942,0.585343,FALSE,FALSE,post,7,hbef_w1
1630,2015-01-23,1.4608,0.565103,FALSE,FALSE,post,7,hbef_w1
1631,2015-01-30,0.8879,0.489383,FALSE,FALSE,post,7,hbef_w1
1632,2015-02-06,0.6292,0.447208,FALSE,FALSE,post,7,hbef_w1
1633,2015-02-13,0.6003,0.394867,FALSE,FALSE,post,7,hbef_w1
1634,2015-02-20,0.5047,0.375869,FALSE,FALSE,post,7,hbef_w1
1635,2015-02-27,0.4685,0.34072,FALSE,FALSE,post,7,hbef_w1
1636,2015-03-06,0.7441,0.321767,FALSE,FALSE,post,7,hbef_w1
1637,2015-03-13,0.9036,0.419501,FALSE,FALSE,post,7,hbef_w1
1638,2015-03-20,0.9421,0.386351,FALSE,FALSE,post,7,hbef_w1
1639,2015-03-27,1.5696,0.511328,FALSE,FALSE,post,7,hbef_w1
1640,2015-04-03,5.3025,0.737741,FALSE,FALSE,post,7,hbef_w1
1641,2015-04-10,17.5635,0.828087,FALSE,FALSE,post,7,hbef_w1
1642,2015-04-17,12.5918,0.77232,FALSE,FALSE,post,7,hbef_w1
1643,2015-04-24,3.9683,0.513802,FALSE,FALSE,post,7,hbef_w1
1644,2015-05-01,1.7564,0.316797,FALSE,FALSE,post,7,hbef_w1
1645,2015-05-08,1.333,0.14428,FALSE,FALSE,post,7,hbef_w1
1646,2015-05-15,1.0076,0.067792,FALSE,FALSE,post,7,hbef_w1
1647,2015-05-22,0.6654,0.024397,FALSE,FALSE,post,7,hbef_w1
1648,2015-05-29,4.7052,0.167875,FALSE,FALSE,post,7,hbef_w1
1649,2015-06-05,3.1908,0.043124,FALSE,FALSE,post,7,hbef_w1
1650,2015-06-12,2.3214,0.044231,FALSE,FALSE,post,7,hbef_w1
1651,2015-06-19,5.3997,0.064606,FALSE,FALSE,post,7,hbef_w1
1652,2015-06-26,6.1713,0.075314,FALSE,FALSE,post,7,hbef_w1
1653,2015-07-03,1.4862,0.035669,FALSE,FALSE,post,7,hbef_w1
1654,2015-07-10,0.267,0.005715,FALSE,FALSE,post,7,hbef_w1
1655,2015-07-17,9.9227,0.082769,FALSE,FALSE,post,7,hbef_w1
1656,2015-07-24,0.8673,0.01692,FALSE,FALSE,post,7,hbef_w1
1657,2015-07-31,0.3596,0.005715,FALSE,FALSE,post,7,hbef_w1
1658,2015-08-07,1.5456,0.005715,FALSE,FALSE,post,7,hbef_w1
1659,2015-08-14,0.27,0.005715,FALSE,FALSE,post,7,hbef_w1
1660,2015-08-21,0.1572,0.005715,FALSE,FALSE,post,7,hbef_w1
1661,2015-08-28,0.0428,0.005715,FALSE,FALSE,post,7,hbef_w1
1662,2015-09-04,0.0076,0.030767,FALSE,FALSE,post,7,hbef_w1
1663,2015-09-11,0.1822,0.010978,FALSE,FALSE,post,7,hbef_w1
1664,2015-09-18,0.0215,0.005715,FALSE,FALSE,post,7,hbef_w1
1665,2015-09-25,2.6309,0.005715,TRUE,FALSE,post,7,hbef_w1
1666,2015-10-02,0.4239,0.005715,FALSE,FALSE,post,7,hbef_w1
1667,2015-10-09,1.0363,0.005715,FALSE,FALSE,post,7,hbef_w1
1668,2015-10-16,0.3786,0.005715,FALSE,FALSE,post,7,hbef_w1
1669,2015-10-23,2.7573,0.005715,FALSE,FALSE,post,7,hbef_w1
1670,2015-10-30,2.275,0.005715,FALSE,FALSE,post,7,hbef_w1
1671,2015-11-06,0.8917,0.005715,FALSE,FALSE,post,7,hbef_w1
1672,2015-11-13,2.2763,0.005715,FALSE,FALSE,post,7,hbef_w1
1673,2015-11-20,7.2965,0.102828,FALSE,FALSE,post,7,hbef_w1
1674,2015-11-27,3.1827,0.100411,FALSE,FALSE,post,7,hbef_w1
1675,2015-12-04,2.1004,0.117082,FALSE,FALSE,post,7,hbef_w1
1676,2015-12-11,2.0302,0.1141,FALSE,FALSE,post,7,hbef_w1
1677,2015-12-18,7.1983,0.173398,FALSE,FALSE,post,7,hbef_w1
1678,2015-12-25,4.2466,0.223208,FALSE,FALSE,post,7,hbef_w1
1679,2016-01-01,1.9671,0.199828,FALSE,FALSE,post,7,hbef_w1
1680,2016-01-08,7.3022,0.239541,FALSE,FALSE,post,7,hbef_w1
1681,2016-01-15,1.6871,0.213811,FALSE,FALSE,post,7,hbef_w1
1682,2016-01-22,1.126,0.197637,FALSE,FALSE,post,7,hbef_w1
1683,2016-01-29,2.7974,0.17812,FALSE,FALSE,post,7,hbef_w1
1684,2016-02-05,2.7207,0.233351,FALSE,FALSE,post,7,hbef_w1
1685,2016-02-12,4.6976,0.206198,FALSE,FALSE,post,7,hbef_w1
1686,2016-02-19,8.693,0.276317,FALSE,FALSE,post,7,hbef_w1
1687,2016-02-26,5.467,0.297619,FALSE,FALSE,post,7,hbef_w1
1688,2016-03-04,4.4824,0.267032,FALSE,FALSE,post,7,hbef_w1
1689,2016-03-11,10.2338,0.292694,FALSE,FALSE,post,7,hbef_w1
1690,2016-03-18,3.5165,0.246792,FALSE,FALSE,post,7,hbef_w1
1691,2016-03-25,4.382,0.208864,FALSE,FALSE,post,7,hbef_w1
1692,2016-04-01,3.4707,0.220294,FALSE,FALSE,post,7,hbef_w1
1693,2016-04-08,7.9161,0.284133,FALSE,FALSE,post,7,hbef_w1
1694,2016-04-15,2.974,0.18763,FALSE,FALSE,post,7,hbef_w1
1695,2016-04-22,2.1043,0.092053,FALSE,FALSE,post,7,hbef_w1
1696,2016-04-29,4.8467,0.124627,FALSE,FALSE,post,7,hbef_w1
1697,2016-05-06,3.1733,0.124695,FALSE,FALSE,post,7,hbef_w1
1698,2016-05-13,3.351,0.101586,FALSE,FALSE,post,7,hbef_w1
1699,2016-05-20,1.9027,0.032732,FALSE,FALSE,post,7,hbef_w1
1700,2016-05-27,0.9009,0.005715,FALSE,FALSE,post,7,hbef_w1
1701,2016-06-03,3.7848,0.149024,FALSE,FALSE,post,7,hbef_w1
1702,2016-06-10,1.0604,0.005715,FALSE,FALSE,post,7,hbef_w1
1703,2016-06-17,0.3165,0.005715,FALSE,FALSE,post,7,hbef_w1
1704,2016-06-24,0.2462,0.005715,FALSE,FALSE,post,7,hbef_w1
1705,2016-07-01,0.5437,0.005715,FALSE,FALSE,post,7,hbef_w1
1706,2016-07-08,0.3611,0.005715,FALSE,FALSE,post,7,hbef_w1
1707,2016-07-15,0.4943,0.005715,FALSE,FALSE,post,7,hbef_w1
1708,2016-07-22,0.1044,0.005715,FALSE,FALSE,post,7,hbef_w1
1709,2016-07-29,0.0236,0.005715,TRUE,FALSE,post,7,hbef_w1
1710,2016-08-05,0.005,0.005715,TRUE,FALSE,post,7,hbef_w1
1711,2016-08-12,0.86240000000000006,0.005715,FALSE,FALSE,post,7,hbef_w1
1712,2016-08-19,0.5093,0.005715,FALSE,FALSE,post,7,hbef_w1
1713,2016-08-26,0.1936,0.005715,FALSE,FALSE,post,7,hbef_w1
1714,2016-09-02,0.0252,0.005715,TRUE,FALSE,post,7,hbef_w1
1715,2016-09-09,0.0447,0.005715,FALSE,FALSE,post,7,hbef_w1
1716,2016-09-16,0.0489,0.005715,FALSE,FALSE,post,7,hbef_w1
1717,2016-09-23,0.0318,0.005715,FALSE,FALSE,post,7,hbef_w1
1718,2016-09-30,0.0245,0.005715,TRUE,FALSE,post,7,hbef_w1
1719,2016-10-07,0.0125,0.005715,TRUE,FALSE,post,7,hbef_w1
1720,2016-10-14,0.0232,0.005715,FALSE,FALSE,post,7,hbef_w1
1721,2016-10-21,0.5147,0.012244,FALSE,FALSE,post,7,hbef_w1
1722,2016-10-28,2.1652,0.005715,FALSE,FALSE,post,7,hbef_w1
1723,2016-11-04,1.6505,0.005715,FALSE,FALSE,post,7,hbef_w1
1724,2016-11-11,0.9116,0.005715,FALSE,FALSE,post,7,hbef_w1
1725,2016-11-18,1.1362,0.013554,FALSE,FALSE,post,7,hbef_w1
1726,2016-11-25,6.1886,0.020782,FALSE,FALSE,post,7,hbef_w1
1727,2016-12-02,3.3335,0.093273,FALSE,FALSE,post,7,hbef_w1
1728,2016-12-09,1.2779,0.092075,FALSE,FALSE,post,7,hbef_w1
1729,2016-12-16,1.8616,0.133799,FALSE,FALSE,post,7,hbef_w1
1730,2016-12-23,1.6727,0.144551,FALSE,FALSE,post,7,hbef_w1
1731,2016-12-30,1.6995,0.100321,FALSE,FALSE,post,7,hbef_w1
1732,2017-01-06,1.5249,0.111616,FALSE,FALSE,post,7,hbef_w1
1733,2017-01-13,3.0094,0.138723,FALSE,FALSE,post,7,hbef_w1
1734,2017-01-20,1.5011,0.115433,FALSE,FALSE,post,7,hbef_w1
1735,2017-01-27,1.3216,0.108182,FALSE,FALSE,post,7,hbef_w1
1736,2017-02-03,1.0758,0.102173,FALSE,FALSE,post,7,hbef_w1
1737,2017-02-10,1.0731,0.101676,FALSE,FALSE,post,7,hbef_w1
1738,2017-02-17,2.052,0.147375,FALSE,FALSE,post,7,hbef_w1
1739,2017-02-24,22.4739,0.256031,FALSE,FALSE,post,7,hbef_w1
1740,2017-03-03,3.7868,0.209135,FALSE,FALSE,post,7,hbef_w1
1741,2017-03-10,1.2267,0.168564,FALSE,FALSE,post,7,hbef_w1
1742,2017-03-17,0.604,0.152141,FALSE,FALSE,post,7,hbef_w1
1743,2017-03-24,0.8408,0.163414,FALSE,FALSE,post,7,hbef_w1
1744,2017-03-31,1.7458,0.136848,FALSE,FALSE,post,7,hbef_w1
1745,2017-04-07,23.2732,0.2425,FALSE,FALSE,post,7,hbef_w1
1746,2017-04-14,9.4451,0.19025,FALSE,FALSE,post,7,hbef_w1
1747,2017-04-21,5.83,0.115298,FALSE,FALSE,post,7,hbef_w1
1748,2017-04-28,3.7273,0.05853,FALSE,FALSE,post,7,hbef_w1
1749,2017-05-05,5.8401,0.086902,FALSE,FALSE,post,7,hbef_w1
1750,2017-05-12,6.5626,0.100953,FALSE,FALSE,post,7,hbef_w1
1751,2017-05-19,2.1096,0.024781,FALSE,FALSE,post,7,hbef_w1
1752,2017-05-26,5.8673,0.005715,FALSE,FALSE,post,7,hbef_w1
1753,2017-06-02,4.5414,0.005715,FALSE,FALSE,post,7,hbef_w1
1754,2017-06-09,1.3867,0.005715,FALSE,FALSE,post,7,hbef_w1
1755,2017-06-16,1.5586,0.005715,FALSE,FALSE,post,7,hbef_w1
1756,2017-06-23,0.0429,0.005715,FALSE,FALSE,post,7,hbef_w1
1757,2017-06-30,12.7192,0.082994,FALSE,FALSE,post,7,hbef_w1
1758,2017-07-07,0.6767,0.032371,FALSE,FALSE,post,7,hbef_w1
1759,2017-07-14,0.9456,0.013938,FALSE,FALSE,post,7,hbef_w1
1760,2017-07-21,0.2101,0.005715,FALSE,FALSE,post,7,hbef_w1
1761,2017-07-28,0.091,0.005715,FALSE,FALSE,post,7,hbef_w1
1762,2017-08-04,0.2646,0.014209,FALSE,FALSE,post,7,hbef_w1
1763,2017-08-11,0.0703,0.013012,FALSE,FALSE,post,7,hbef_w1
1764,2017-08-18,0.1813,0.005715,FALSE,FALSE,post,7,hbef_w1
1765,2017-08-25,0.0177,0.005715,FALSE,FALSE,post,7,hbef_w1
1766,2017-09-01,0.3308,0.026645,FALSE,FALSE,post,7,hbef_w1
1767,2017-09-08,0.1686,0.015745,FALSE,FALSE,post,7,hbef_w1
1768,2017-09-15,0.0466,0.005715,FALSE,FALSE,post,7,hbef_w1
1769,2017-09-22,0.0123,0.005715,FALSE,FALSE,post,7,hbef_w1
1770,2017-09-29,0.0037,0.005715,TRUE,FALSE,post,7,hbef_w1
1771,2017-10-06,0.0826,0.005715,FALSE,FALSE,post,7,hbef_w1
1772,2017-10-13,0.0328,0.005715,FALSE,FALSE,post,7,hbef_w1
1773,2017-10-20,5.357,0.005715,FALSE,FALSE,post,7,hbef_w1
1774,2017-10-27,18.1135,0.021203,FALSE,FALSE,post,7,hbef_w1
1775,2017-11-03,7.2383,0.026452,FALSE,FALSE,post,7,hbef_w1
1776,2017-11-10,1.9258,0.03079,FALSE,FALSE,post,7,hbef_w1
1777,2017-11-17,4.4677,0.096752,FALSE,FALSE,post,7,hbef_w1
1778,2017-11-24,1.5918,0.062257,FALSE,FALSE,post,7,hbef_w1
1779,2017-12-01,4.4367,0.059501,FALSE,FALSE,post,7,hbef_w1
1780,2017-12-08,2.2806,0.098333,FALSE,FALSE,post,7,hbef_w1
1781,2017-12-15,1.271,0.092798,FALSE,FALSE,post,7,hbef_w1
1782,2017-12-22,2.1128,0.114055,FALSE,FALSE,post,7,hbef_w1
1783,2017-12-29,1.1414,0.11017,FALSE,FALSE,post,7,hbef_w1
1784,2018-01-05,0.8513,0.104974,FALSE,FALSE,post,7,hbef_w1
1785,2018-01-12,18.8976,0.213021,FALSE,FALSE,post,7,hbef_w1
1786,2018-01-19,4.6634,0.173376,FALSE,FALSE,post,7,hbef_w1
1787,2018-01-26,2.1226,0.1537,FALSE,FALSE,post,7,hbef_w1
1788,2018-02-02,1.235,0.137481,FALSE,FALSE,post,7,hbef_w1
1789,2018-02-09,1.1086,0.170959,FALSE,FALSE,post,7,hbef_w1
1790,2018-02-16,7.3096,0.187201,FALSE,FALSE,post,7,hbef_w1
1791,2018-02-23,4.6195,0.210174,FALSE,FALSE,post,7,hbef_w1
1792,2018-03-02,4.5995,0.196485,FALSE,FALSE,post,7,hbef_w1
1793,2018-03-09,1.7251,0.145161,FALSE,FALSE,post,7,hbef_w1
1794,2018-03-16,1.1025,0.109063,FALSE,FALSE,post,7,hbef_w1
1795,2018-03-23,1.8762,0.107414,FALSE,FALSE,post,7,hbef_w1
1796,2018-03-30,10.64,0.263203,FALSE,FALSE,post,7,hbef_w1
1797,2018-04-06,3.1817,0.18266,FALSE,FALSE,post,7,hbef_w1
1798,2018-04-13,10.423,0.200506,FALSE,FALSE,post,7,hbef_w1
1799,2018-04-20,9.2315,0.216883,FALSE,FALSE,post,7,hbef_w1
1800,2018-04-27,8.9675,0.175612,FALSE,FALSE,post,7,hbef_w1
1801,2018-05-04,4.1963,0.078793,FALSE,FALSE,post,7,hbef_w1
1802,2018-05-11,1.4375,0.039826,FALSE,FALSE,post,7,hbef_w1
1803,2018-05-18,1.1275,0.005715,FALSE,FALSE,post,7,hbef_w1
1804,2018-05-25,0.4674,0.005715,FALSE,FALSE,post,7,hbef_w1
1805,2018-06-01,0.3795,0.006348,FALSE,FALSE,post,7,hbef_w1
1806,2018-06-08,0.1458,0.006348,FALSE,FALSE,post,7,hbef_w1
1807,2018-06-15,0.2805,0.006348,FALSE,FALSE,post,7,hbef_w1
